user_id,subgroup
5f5b25cae3dbc529b9b93c15,51 7 59 8 50 72 3 37 55 5 34 69 13 71 66 40 29 1 85 83 33 38 39 70 61 36 35 57 23 6 60 79 53 15 19 4 75 76 64 73 45 24 32
5f7b27ba5085ee01a8cf3dfd,51 1 59 55 8 15 50 72 29 7 37 28 40 13 14 83 85 66 71 45 24 69 70 35 57 4 5 56 65 79 49 62 53 61 36 60
5ea419d785b8e1641f38500f,5 34 3 7 38 39 59 51 40 4 36 33 66 72 8 25 77 1 71 50 85 83 37 23 6 19 73 32 60 53 61 29 79 78 69 70 35 57 55 65
616f8378da4d0c000664559b,4 13 5 27 40 15 55 9 46 14 1 24 62 8 61 89 45 85 50 72 90 36 23 3 73
615fc6f173e0700006d34d09,7 59 66 51 72 37 3 34 8 33 50 38 39 1 71 61 85 83 40 32 65 55 5 69 60 29 36 79 53 23 6 19 35 57 73 75 76 64 70 15 78
61108a7573ec9f0007d0fb5e,51 7 59 8 55 13 50 72 3 37 5 69 66 40 71 85 29 1 83 4 70 35 57 61 36 23 6 60 15 79 53 19 45 73 24 38 34 39
61754169beb9e2000754f8c2,5 4 40 72 73 55 50 15 28 3 24 62 53 1 13 27 89 45 61 9 85 90 46 19 56 14 8 36 23 6 66
6176f00ebbdb3d0006f82eff,1 15 13 55 14 8 29 51 4 28 16 24 50 72 62 49 45 23 84 88 5 69 70 61 9 27 85 53 59 7
60e664082851260006c1863d,7 51 69 8 59 55 50 1 72 37 29 65 35 57 83 85 70 33 64 71 66 40 75 76 15 61 36 79 56 60 32 53 49
6180a43ab70ec40007bafe4c,5 3 34 7 38 39 4 36 33 25 40 66 51 72 23 6 19 77 73 1 71 59 50 8 32 60 78 53 61 29 85 79 83 37 69 70 22 67
616e4550b1c45e0006a6d8d7,8 51 7 69 59 55 37 50 72 70 83 85 13 66 29 71 1 15 40 33 64 35 57 61 36 79 75 76 60 23 3 6 53 56 65 45 24 19 32
5f1d955aafdc05db5ade5d0f,7 64 66 59 69 37 51 33 75 76 83 65 8 57 72 34 32 71 35 85 50 61 1 38 39 78 29 36 63 52 60 79 55 56
6155de0a77e51a0006a56492,55 8 51 4 50 72 15 40 28 85 59 13 24 1 62 7 53 37 73 56 19 45 5 14 29 66 69 70 83 79 35 57 89 65 49 23
5f51b7e1f24eac0a7eed78fb,40 73 53 66 72 50 19 3 5 51 6 4 61 28 46 62 85 24 90 56 22 67 89 65 12 77 41 39 23 30 8 1
618c921ea20c140006e61765,7 8 51 59 69 55 50 72 37 65 35 57 70 83 85 33 64 71 29 66 1 40 75 76 61 36 32 15 79 60 56 53 23 3 6
618cc4cb72fbc9000799cdf5,51 7 59 8 55 50 72 1 37 3 15 69 13 66 71 40 85 29 83 5 70 35 57 61 36 23 6 60 79 53 19 4 45 24 75 33 76 64 73 38 34 39 14
60c4327811222febaa8073f3,33 34 51 57 59 7 32 76 66 38 39 37 75 58 83 64 52 72 69 71 1 65 63 54 42 43 78 41 81 50 61 29 36 80 8 60 85 40 35 79
5f5cd3eef24eac85d4fb8893,59 7 66 51 34 72 37 38 39 33 3 8 50 71 1 40 83 85 69 32 65 5 61 29 36 75 76 64 23 6 60 70 79 35 57 19 53 55 73 15 78
618cc79aa20c140006e677a0,34 7 33 51 38 39 3 59 66 5 72 8 40 71 32 50 1 36 85 83 37 69 25 77 23 6 61 29 19 60 53 79 70 73 75 76 64 35 57 55 4 78 65 15
618a237c9965b000069c5fc3,51 7 59 8 50 72 69 37 55 3 33 34 71 29 66 1 40 83 85 13 38 39 32 5 70 35 57 61 36 23 6 60 79 75 76 64 53 15 19 73 65 4 45
6167f5c1aff053000622b508,4 40 27 9 13 73 5 24 46 89 3 14 1 51 61 53 23 6 90 50 65 85 12 77 55 36
610a40a4e7eef000064caa01,7 51 59 66 8 72 69 33 37 50 3 34 83 29 1 71 85 40 32 38 39 65 75 76 64 61 36 70 35 57 60 23 6 79 55 53 19 15 73 78 5
618cca8eeb1ebb000686eae5,51 7 59 8 55 50 72 3 37 5 69 71 13 66 40 29 1 85 83 38 34 39 70 61 36 35 57 23 6 60 79 53 15 19 4 73 75 33 76 64 45 24
613f9934323c7f00069934ae,7 51 59 8 66 33 69 72 37 50 34 65 75 76 64 83 32 29 1 71 85 40 38 39 35 57 61 36 70 60 55 79 23 3 6 53 15 19 78 56 63
615272d0041aa90007108e68,51 7 59 8 50 72 55 37 3 69 66 71 83 85 29 1 40 13 5 65 70 35 57 61 36 15 79 60 23 6 53 19 45 4 75 33 76 64 24 73 56 38 34 39
6183dcd337bec80007cb5191,33 59 51 7 69 57 76 64 32 66 34 83 37 75 58 72 65 71 38 39 1 35 85 63 52 78 54 81 8 42 43 50 61 29 36 60 79 41
617c1a4080117b000795ddf9,51 7 59 8 55 15 1 13 50 72 37 69 66 83 85 29 71 40 14 28 70 35 57 61 36 45 4 5 79 23 3 6 60 53 24 19 56 65
57a6048dd0c303070041e8d8,5 3 4 40 7 25 19 38 34 39 36 73 77 23 6 53 22 67 78 33 1 60 89 79 50 66 51 72 55 71 59 90 56
609378b9919d7b3e02069252,3 5 25 4 40 73 6 36 23 77 53 38 39 19 7 22 67 78 20 33 34 24
618cd011eb1ebb000686f39a,59 69 64 8 51 76 57 7 75 33 35 83 37 66 85 70 71 50 29 72 65 32 63 55 61 1 36 81 52 84 56
618cd1d0eb1ebb000686f607,34 7 59 66 51 33 38 39 3 72 50 37 8 5 40 71 1 32 85 83 69 23 6 61 29 36 60 19 79 70 53 75 76 64 35 57 73 55 25 77 65 15 78
61718f0b883e3a0006a83062,51 7 59 8 50 72 55 69 37 33 34 71 83 29 66 1 85 40 3 13 32 38 39 65 70 35 57 61 36 60 79 23 6 75 76 64 15 53 19 56 73 45
5774fabec2917a110076075c,51 7 5 3 59 8 40 50 72 4 55 66 71 1 85 36 13 83 37 38 34 39 23 6 19 73 53 60 79 61 29 69 70 15 35 57 24 45
615aa6715e3f7800078d59d4,1 51 15 8 55 13 4 50 72 85 59 14 29 16 24 66 7 28 61 40 62 45 69 70 5 35 57 83 37 23 9 71 79 49 27 36 53
617a58b82f2ab6000694f278,34 33 7 59 51 38 39 3 66 72 5 50 37 32 1 40 71 36 85 83 77 8 69 78 23 6 19 60 61 29 53 79 73 25 75 76 64 65 35 57 70 55 4
5a0b263da15b3f001e983aab,7 33 34 59 66 51 37 38 39 72 8 69 3 75 76 64 32 83 50 1 71 85 40 57 65 61 29 36 60 35 23 6 79 70 53 19 55 78 63 52 5
618cd2b97cad4000067879c6,7 34 59 33 66 51 72 38 39 37 3 50 8 1 71 32 83 85 40 69 65 5 75 76 64 61 29 36 60 23 6 79 35 57 70 19 53 55 78 73 15
5e26555fe3832b00246fb7b2,7 59 51 34 3 72 38 39 37 33 8 5 50 66 40 71 1 85 83 32 69 55 23 6 61 29 36 60 19 79 53 70 35 57 73 75 76 64 65 15 25 77 4
618cd4ec3a0b8d000737c311,34 33 3 66 59 38 39 7 72 51 5 50 37 32 1 40 71 85 83 25 77 78 8 69 23 6 60 61 29 36 19 75 76 64 79 53 73 65 35 57 70 55
618cd3c872fbc9000799dec5,51 7 59 8 55 15 1 13 50 72 37 69 66 83 85 71 29 40 14 28 70 35 57 61 36 45 79 4 5 23 3 6 60 53 24 19 56 65
618cd5fd72fbc9000799e304,4 13 55 15 5 8 40 27 14 1 24 50 72 51 62 85 23 28 61 9 45 89 69 70 66 29 73 53 3 6 19 71 59 46 79 36
5aa294065d786f001e631979,7 51 59 3 8 5 50 72 37 55 34 40 69 71 66 29 1 85 83 13 38 39 33 70 23 6 61 36 60 19 79 53 35 57 73 15 4 32 75 76 64 65 24 45
617e6e6b3718d9000680b5ed,33 51 7 59 66 76 32 69 57 75 8 72 34 58 64 83 37 50 1 71 38 39 85 40 63 61 29 36 35 70 52 60 23 3 6 81 79 54 55 42 43 78 53 65
5c8f83b70bb34000207974cb,51 7 59 50 72 8 55 3 5 40 37 69 66 71 85 29 1 83 13 70 61 36 79 35 57 53 60 23 6 15 19 4 73 24 45 65
5c604b5479f1990022e0d8c0,59 8 69 64 51 37 7 75 33 76 35 83 66 57 85 70 71 29 50 1 72 65 32 55 61 36 56 63 15 79 84 60
5bb7b013e6ed7e001e02e34b,4 5 13 55 8 40 51 15 3 27 50 72 1 7 61 9 45 89 24 69 70 66 73 36 14 23 6 19 53 71 59 79 85 60 29
5dd86c855e4baa00207281d0,7 5 51 3 59 34 8 40 4 38 39 71 50 66 72 1 36 85 13 55 83 37 33 23 6 19 73 53 60 61 29 79 69 70 35 57 32 15 25 77 24
618cd00810f462000738da2e,5 3 7 51 34 8 4 40 50 72 59 38 39 36 1 66 71 85 55 13 33 83 37 23 6 19 73 53 60 79 61 29 25 77 69 70 32 15 35 57 24
6147077edeb4b100077e8fe2,34 7 51 33 5 3 38 39 59 66 72 8 40 71 50 1 36 85 32 83 37 55 4 77 23 6 19 61 29 60 53 69 70 79 73 35 57 25 75 76 64 13 15 65 78
618cdc553a0b8d000737cdc8,5 4 3 7 36 40 51 59 8 13 50 66 72 55 71 1 61 38 34 39 73 23 6 19 53 60 79 85 29 69 70 9 25 77 45 24 89 15 83 37 35 57
5733203efad4ef0a006b2292,51 7 59 8 50 72 55 37 15 1 3 69 13 66 71 40 83 85 29 5 70 35 57 61 36 79 60 23 6 53 4 45 19 24 73 14 56 65
618cdd4310f462000738f171,7 59 33 66 51 37 69 34 75 76 72 8 38 39 64 32 83 50 1 71 85 57 40 3 65 61 29 36 35 60 70 79 23 6 55 78 53 63 19 52 15
6178f0b85a9019000689f338,33 51 34 59 7 66 76 32 38 39 57 75 69 37 72 58 64 83 71 8 50 1 65 85 40 63 78 52 54 61 29 36 42 43 60 35 81 79
5fb0eecfd6d27caf1049a161,7 51 5 3 59 34 8 40 50 72 38 39 4 71 66 1 36 85 83 37 55 13 33 23 6 19 60 53 61 29 73 79 69 70 35 57 32 15 25 77 24
5fda62180fb8aa721893498d,5 4 3 7 36 40 50 51 72 38 34 39 8 6 66 1 55 71 59 13 25 73 19 23 53 60 79 85 77 61 29 24 69 70 45 15 89 22 67 33
5a9e0b765d786f001e628f6d,5 3 4 7 59 51 34 40 36 38 39 8 71 50 66 72 1 85 25 13 55 33 83 37 23 6 19 73 53 60 61 29 79 77 69 70 32 35 57 15
5fe49ddc0e7c0d04319da358,51 7 59 8 50 72 55 69 37 71 66 13 29 1 40 83 85 3 33 65 70 35 57 61 36 23 6 60 79 15 53 75 76 64 19 45 4 5 38 34 39 32 24 73 56
5f74c0d7f04a47109ea7eb9d,51 7 59 3 8 5 50 72 37 55 34 40 71 69 66 29 1 85 83 13 38 39 33 70 23 6 61 36 60 79 53 19 35 57 15 73 4 32 24 75 76 64 65 45
60feca1d120587000647a5ca,51 7 59 8 55 50 72 1 37 28 69 83 85 15 66 71 29 40 3 65 70 35 57 61 36 79 60 53 13 24 23 6 45 56 19 75 33 76 64 4 5 14
6177c1d6e7fff7000670a614,5 4 40 3 13 7 36 73 27 19 6 50 72 61 9 89 55 45 24 90 53 23 66 51 22 67 46 56 79 8 1 60
6173e8f0158aa30006d64f6d,51 1 15 8 55 59 13 4 50 72 7 29 14 66 83 85 37 24 16 40 71 28 61 23 69 70 5 45 35 57 9 36 79 53 3 6
608fb55c89d06d13364ae33b,51 7 59 8 55 13 50 72 37 69 66 71 40 29 1 85 83 3 15 70 35 57 61 36 23 6 60 79 53 19 4 5 75 33 76 64 45 38 34 39 24 73 56 65
60cf2a0778fb1516e02847d3,51 7 59 8 55 69 50 72 37 1 15 13 66 71 83 85 40 29 3 70 35 57 61 36 79 23 6 60 53 45 19 4 5 75 33 76 64 24 56 65 14 73
618283663cb4810007e74aff,51 7 59 8 55 69 50 72 37 1 15 13 66 71 83 85 40 29 3 70 35 57 61 36 79 23 6 60 53 45 19 4 5 75 33 76 64 24 56 65 14 73
60dbd026dd7e5f7a133cf8f1,51 7 8 69 59 55 1 37 50 72 15 70 83 85 13 66 29 71 40 33 35 57 61 36 79 60 75 76 64 23 3 6 53 45 56 65 24 19 14 32
5cb6ba27903de500207fd1c8,59 8 64 69 51 35 7 37 33 83 29 75 76 57 85 70 65 1 63 32 55 56 84 71 15 50 61 66 72 36 49
618cd7133a0b8d000737c56e,72 73 50 1 40 28 53 66 51 62 85 19 56 24 49 29 15 55 65 21 8 59 37 23 4 61 90 46 14 69 70 89 6 45 30 71 88 12 77 7
618cea8e3a0b8d000737e77a,13 4 15 1 27 55 28 9 14 16 24 46 62 8 61 5 45 89 23 50 72 85 29 51 40 88 69 70
613e12f992acd900064a7aa0,33 34 38 39 51 32 66 59 7 3 75 76 58 64 54 72 78 1 71 67 37 40 77 57 5 42 43 50 61 29 36 60 23 6 63 83 41 85 52 19 80 25 79 69 65 53 8
615599b4a3765a0007c8904d,7 51 8 59 69 50 72 55 37 33 65 34 83 85 71 29 66 1 40 32 38 39 70 35 57 61 36 75 76 64 60 79 15 23 3 6 53 13 19 56
6135830033a3960006db0246,33 34 51 7 66 59 38 39 3 32 72 37 75 76 64 50 1 71 83 40 85 8 78 69 5 77 61 29 36 23 6 60 19 79 53 35 57 65 54 70 73 25 63 55 42 43 58
618ceb1072fbc900079a0ab8,51 7 8 59 55 13 50 72 5 3 1 15 69 66 40 71 4 85 29 83 37 70 35 57 23 6 61 36 79 60 53 45 19 24 73 14
5cb6b758903de500207fd11b,5 3 34 4 7 38 39 36 25 33 40 66 51 72 77 73 19 23 6 53 1 71 59 50 78 32 60 79 61 29 22 67 85
5f50ff92f71b7b118ca5c643,7 51 59 69 8 55 50 72 37 65 83 85 29 66 1 71 40 33 3 70 35 57 61 36 75 76 64 79 60 15 23 6 53 32 19 13 56 38 34 39 24 45
616522f617ee19000626c4bc,5 34 3 38 39 7 59 72 4 36 33 40 50 66 51 6 25 77 1 71 8 23 19 73 32 60 53 61 29 79 85 78 83 37 69 70 65 55 35 57
59ff22bea77a2d001eea9e70,7 33 34 59 66 51 38 39 37 3 72 8 75 76 64 32 50 1 83 71 85 40 69 65 5 61 29 36 60 23 6 35 57 79 70 53 19 55 78 73 63
618cf2493a0b8d000737f59a,5 40 4 3 73 53 36 6 19 25 7 62 89 22 67 90 56 61 9 55 24 77 45 23 50 72 8 46 79 27 1 60 85
618cf42872fbc900079a19ba,5 3 4 25 38 34 39 7 40 6 36 77 23 73 33 19 53 78 22 67 32 1 60
6155dbed62ad0d0006dc0a86,33 34 51 57 66 38 39 76 32 75 59 37 7 58 52 83 64 54 81 72 71 1 67 63 42 43 41 80 78 69 87 50 61 29 36 8 60 35
618cf41a99e86c00070720cc,5 4 3 7 36 40 50 51 72 59 8 6 66 55 1 13 71 38 34 39 73 19 23 53 60 79 85 61 29 25 77 24 69 70 45 15 89 22 67 83 37
6153f8edc447720006bb0f1b,3 5 34 33 38 39 7 25 6 36 66 72 59 51 32 77 78 23 19 4 73 40 1 71 50 37 60 53 61 29 79 85 83 65
617625d06f7d2e0006775a81,51 7 8 5 50 72 55 3 59 40 13 4 66 71 85 29 1 83 37 69 70 23 6 53 19 79 61 36 60 15 73 35 57 45 24 38 34 39
617bd6ff80117b0007958077,5 34 3 7 38 39 59 51 40 4 66 72 8 71 36 1 50 85 33 25 77 83 37 55 23 6 19 73 60 53 61 29 79 32 69 70 13 35 57 78 15
5bd6bf2ac4423d001e0a5268,51 7 5 50 72 3 59 8 40 55 66 71 13 85 29 1 4 83 37 69 70 23 6 61 36 19 60 53 79 73 35 57 15 38 34 39 45 24
5ced13fcea2d0500209bd197,7 51 59 69 8 55 50 72 37 66 1 65 83 85 70 71 61 29 33 40 28 35 57 15 36 79 75 76 64 60 56 53 32 23 3 6 24
570a4c0b2ba01d09002bdec1,5 3 4 34 25 38 39 7 33 6 40 36 77 23 73 19 53 78 22 67 32 1 60 66 72
618cfb5299e86c0007072db3,7 51 5 3 59 8 34 55 4 40 69 71 50 66 72 1 36 13 85 83 37 38 39 33 23 6 70 61 29 60 19 53 79 35 57 73 15 32 75 76 64 45
610c8048c5c2fd000712edc1,5 4 3 40 73 53 36 27 19 6 24 13 89 61 9 90 22 67 56 55 46 45 25 77 23
60190b7f1b88f7a648740b48,34 5 3 7 38 39 59 51 72 40 50 66 33 8 71 1 36 85 4 25 77 83 37 55 23 6 19 60 73 61 29 53 32 79 69 70 35 57 78 65 15 13
5fbf74c418ab696606e24643,5 51 7 55 50 72 3 4 40 8 1 59 13 66 15 85 71 36 45 24 73 53 19 79 23 6 69 70 60 89 61 29 14 83 37 35 57 62
6186eb51b7fe1c000682b091,5 7 51 3 59 8 40 4 34 50 66 72 71 1 13 85 36 38 39 55 83 37 23 6 19 73 53 60 61 29 69 70 79 35 57 15 32 33 25 77 24 45
57541f30cb768f0900cd13f0,7 51 59 66 72 8 3 50 37 33 55 34 65 71 29 1 83 85 40 69 38 39 32 5 61 36 70 60 35 57 23 6 79 75 76 64 53 19 15 73 56
617ba7c75a901900068e209b,51 7 59 55 8 5 50 72 3 40 37 66 85 1 83 71 29 28 24 15 53 4 79 45 73 19 60 61 36 35 57 69 70 23 6 13 65
618cff5872fbc900079a28a3,51 7 59 69 8 55 50 72 37 1 15 13 83 85 66 71 29 40 3 33 70 35 57 61 36 79 60 23 6 53 75 76 64 19 45 24 56 65 4 5 32 14
60949a0189d06d4b1d5168c0,7 59 66 51 34 72 38 39 3 37 33 8 50 5 71 1 40 85 83 32 69 61 29 36 23 6 60 79 19 75 76 64 53 70 35 57 55 73 65 15 78
618b3b22a16f08000605dd6b,7 51 5 3 59 72 34 8 40 50 66 38 39 71 1 36 85 83 37 4 55 33 23 6 19 60 53 61 29 73 79 69 70 35 57 32 15 13 65 24 25 77 45
618d027edd9559000751cb03,7 51 8 59 66 33 69 75 76 37 72 34 65 64 83 35 57 71 50 29 1 85 32 40 38 39 70 61 36 55 60 79 23 3 6 53 15 19 63 56
617c0db3304bcd0006d953e6,51 7 59 69 8 72 50 66 37 55 3 33 34 71 29 1 83 40 85 38 39 32 13 65 70 61 36 35 57 60 23 6 79 75 76 64 53 15 19 73 5 56
6024c99103f15e0ad9bd40f0,7 51 8 59 69 55 50 72 37 65 83 85 71 29 66 1 40 33 13 70 35 57 61 36 75 76 64 79 15 60 23 3 6 53 32 19 56 38 34 39 45
610048895e4b6b0006fa444c,51 7 59 8 50 72 3 5 55 37 69 66 40 71 85 29 1 83 13 38 34 39 70 61 36 23 6 60 79 35 57 53 19 15 73 4 24 45 65 75 33 76 64
5be1a0d6689976002024b65e,33 51 59 7 69 66 57 76 32 75 64 83 72 34 58 37 8 71 50 1 35 85 38 39 40 63 52 61 29 36 81 78 60 70 54 65 42 43 79 55
618d0a2f72fbc900079a41ea,59 69 64 66 37 8 35 7 65 72 57 83 33 51 71 1 32 75 76 78 61 56 70 28 50 85 29 49 55 79 15 52
618a990e6dee9d0006be59e9,3 5 34 38 39 33 7 25 6 4 36 66 51 72 23 77 40 71 59 1 50 32 19 78 60 73 61 29 85 53 67 79 83 37
5d5baa5b8e9eb60021215f37,59 7 66 51 34 72 37 38 39 33 3 8 50 71 1 40 83 85 69 32 65 5 61 29 36 75 76 64 23 6 60 70 79 35 57 19 53 55 73 15 78
618cc52f10f462000738cb5a,33 34 57 51 66 38 39 76 32 75 59 64 58 52 37 83 7 63 54 81 72 71 67 42 43 41 80 69 78 87 50 61 29 1 36 35 8
6084c19617b1e71a26feeb71,51 7 13 8 55 15 1 50 72 40 4 5 61 66 59 14 29 27 85 69 70 45 9 71 24 35 57 23 3 6 83 37 53 36 79 19 60 73
6133142fc585eb0006ee4f3a,33 51 34 59 66 7 69 38 39 75 76 72 8 57 64 32 83 37 50 1 71 85 40 65 61 29 36 60 35 63 70 23 3 6 79 78 52 55 53 19 54 58
61680eb2fea517000686bd36,34 7 59 66 51 33 38 39 72 37 3 50 8 1 71 32 40 83 85 69 65 5 61 29 36 75 76 64 60 23 6 79 19 53 35 57 70 55 73 78 15
616e55cefe8cd6000739c0b8,51 7 59 8 55 15 1 13 50 72 37 69 66 4 29 83 85 71 40 14 28 70 45 5 35 57 61 36 24 79 23 3 6 53 60 19
5f815a5b76b39e8d2262ac3f,5 3 7 51 59 34 4 40 50 72 38 39 6 36 1 66 71 85 55 8 83 37 33 73 19 23 53 60 79 61 29 25 77 24 15 69 70 65 32 45 35 57 13
5e99deb5735b0173a4c899df,7 59 51 34 3 72 38 39 8 33 5 50 66 37 71 40 1 85 83 69 32 55 23 6 61 29 36 60 19 70 79 53 35 57 75 76 64 73 15 65 4 13 25 77
588397d26ecf3a0700b7a1ff,5 3 4 40 7 25 19 38 34 39 36 77 73 23 6 53 22 67 78 33 90 56 89 1 60
6186a7fab2319400078d94e3,7 51 59 69 8 72 50 66 37 33 55 34 71 29 1 83 85 40 3 32 38 39 13 65 70 61 36 35 57 75 76 64 60 23 6 79 53 15 19 73 56
618d1204a20c140006e6f974,7 51 59 66 33 8 69 75 76 37 57 72 34 64 83 35 50 29 1 71 32 85 40 38 39 65 70 61 36 60 55 79 23 3 6 53 15 63 19 78 52
5f0acd89945604c18f31b557,33 34 66 39 38 51 32 54 59 72 65 58 75 76 57 78 37 3 5 61 41 64 67 83 77 50 6 69 42 43 7 52 63 80 25 73 81 71
618d08a53a0b8d00073824d3,51 7 59 8 50 72 55 37 3 69 66 83 85 71 29 1 40 13 5 65 28 70 35 57 61 36 15 79 60 53 23 6 19 24 45 4 73 56 75 33 76 64
618d16a7d01eb40006129991,7 51 8 59 69 33 66 75 76 37 72 34 64 83 35 57 71 50 29 1 85 40 32 55 38 39 65 70 61 36 60 79 23 3 6 15 53 19 63 13
5cdbecc2efb01400209ed38c,59 8 64 69 51 7 76 57 66 75 33 83 37 35 85 71 50 29 1 72 32 63 70 61 36 55 65 52 81 60 79
6189402b1c8a9c00070cbbb2,51 7 59 8 50 72 55 69 37 33 34 71 83 29 66 1 85 40 3 13 32 38 39 65 70 35 57 61 36 60 79 23 6 75 76 64 15 53 19 56 45 73
61869240b2319400078d6ba1,7 51 59 69 8 72 50 66 37 33 3 55 34 71 29 1 83 85 40 32 38 39 65 70 61 36 35 57 75 76 64 60 23 6 79 53 19 15 73 5 13
5b8fb3d4de22ba001ee80767,40 4 5 13 3 27 9 55 73 46 50 72 15 61 89 36 45 24 8 90 19 23 6 66 51 53 14 1 62 85
618d18073a0b8d0007384a28,59 7 69 8 51 64 37 55 65 35 57 70 33 83 85 71 50 29 66 1 72 40 75 76 61 36 32 15 79 60 56 53 23 3 6
6189ae35a5b1760007a0c15a,7 51 8 59 69 66 72 37 33 50 55 34 65 83 85 29 1 71 40 32 38 39 70 35 57 75 76 64 61 36 60 79 23 3 6 15 53 19 56 13
618a4132a5b1760007a1ceb5,51 7 59 8 3 5 37 55 34 69 40 71 50 66 72 29 1 85 13 83 38 39 33 70 23 6 61 36 60 35 57 79 19 53 15 4 73 75 76 64 32 45 24
618caada72fbc90007999e80,73 53 66 72 50 51 40 19 56 61 62 85 28 65 1 71 30 3 21 49 37 41 39 90 8 6 46 12 77 22 67 54 29 23 24 4 69 70
618d19ce99e86c0007076984,51 7 59 8 55 13 50 72 37 69 66 71 40 29 1 85 3 83 15 5 70 35 57 61 36 23 6 60 4 79 53 19 45 73 75 33 76 64 24 38 34 39
618d1ab999e86c0007076be6,51 1 15 8 55 13 4 50 72 40 59 29 14 66 24 83 85 37 61 16 7 28 23 5 69 70 45 35 57 9 71 79 36 27 53 3 6
618d1a9fa20c140006e7079a,33 59 51 7 64 69 57 37 76 32 66 83 75 8 34 58 71 35 65 1 72 85 38 39 63 52 81 78 50 61 29 36 54 42 43 60
614335c5ec3efb00076a5c4b,5 3 34 7 4 38 39 72 36 40 33 50 66 51 23 6 25 77 1 71 59 55 19 73 53 60 32 61 29 79 78 85 83 37 69 70 22 67 8
57591caecb768f0900cdac21,34 33 3 5 59 66 38 39 7 51 72 37 32 40 1 71 50 36 25 77 85 78 83 8 23 6 19 60 61 29 73 53 79 75 76 64 4 65 69 70 35 57 55
618d1deba20c140006e7100c,5 3 34 7 38 39 59 33 4 36 40 66 51 72 23 6 25 77 1 71 50 8 19 32 73 60 78 53 61 29 85 79 83 37 69 70 65 22 67
5def3150be44100022b34fea,59 7 64 69 33 66 57 51 76 75 8 83 37 72 32 35 71 85 50 1 65 63 61 29 36 52 70 81 78 55 60 79 34 40
5d0edfc4ac23d80020ac6709,59 64 69 66 37 33 76 7 57 51 75 65 83 8 35 32 71 85 72 61 1 78 63 52 56 50 29 36 70 55 81 79 34 60
5ca5ac214e31fd002099fd27,69 59 8 64 37 7 51 65 35 55 28 83 70 57 29 33 1 49 56 85 75 76 15 32 71 61 66 50 72
618d1d3272fbc900079a65fd,7 69 59 66 51 33 76 64 8 57 75 37 72 34 32 83 35 71 50 1 85 65 40 38 39 63 61 29 36 70 52 60 55 79 81 78 23 3 6
6161812073e0700006d5b977,5 3 34 7 4 38 39 72 36 25 33 40 50 66 51 77 73 19 23 6 53 1 71 59 78 32 60 79 61 29 85 22 67 83 37
5ec22ce76631efc91eb8d19e,34 3 33 5 59 38 39 7 66 51 72 50 37 32 40 1 71 36 85 25 77 83 78 8 23 6 19 60 61 29 73 53 79 4 65 69 70 75 76 64 35 57 55
6173fa47158aa30006d662f4,7 51 69 8 59 37 33 50 66 72 55 65 35 57 83 64 70 85 71 29 1 32 40 34 75 76 61 36 79 60 15 53 23 3 6 56 19 38 39
61849ee2a14df70006b8a679,34 7 51 33 5 3 38 39 59 72 50 66 8 40 71 1 36 85 32 83 37 69 55 4 23 6 61 29 60 19 79 53 70 73 35 57 75 76 64 25 77 65 15
5d5fe942e90dec002105cb51,34 33 7 59 51 38 39 3 66 72 5 50 37 32 1 40 71 36 85 83 8 77 69 78 23 6 60 19 61 29 53 79 73 75 76 64 25 65 35 57 70 55 4
6184a166a14df70006b8abc4,51 1 59 8 55 15 50 72 29 69 7 37 28 13 70 83 85 14 66 71 49 40 35 57 45 24 56 65 79 61 36 4 5 53 60
5fc9abebdf98f02a1ef642eb,51 7 59 8 3 5 50 72 37 55 34 33 69 71 40 66 29 1 85 83 13 38 39 32 70 61 36 23 6 60 35 57 79 53 19 15 73 75 76 64 4 65 24
616c21f5bf327c000666f31c,7 51 59 69 8 72 37 50 66 33 55 34 65 83 71 29 1 85 40 3 32 38 39 70 35 57 61 36 75 76 64 60 79 23 6 53 15 19 13 56 73
617226d86d7ad6000787857c,7 5 51 3 59 72 34 8 40 50 66 38 39 4 71 1 36 85 33 83 37 13 55 23 6 19 73 60 53 61 29 79 69 70 32 35 57 25 77 15
5de63d3846da740021ebb68b,4 13 5 40 27 55 73 9 46 24 15 62 61 89 45 14 1 85 90 36 50 72 3 23 8 53
5c7e1c83eb710500203afee9,34 7 33 59 66 51 38 39 3 72 50 37 5 8 32 40 71 1 85 83 69 23 6 60 61 29 36 19 79 53 73 75 76 64 35 57 70 65 55 25 77 78 15
615da71796a0850006e80e7b,51 13 8 55 15 1 4 50 72 40 7 5 61 27 66 14 29 59 85 9 45 69 70 24 89 23 3 6 71 53 35 57 19 73 83 37 79 36 60
5fe01a5252d3210dd43a7a34,7 51 59 66 8 72 69 37 33 50 34 65 83 29 1 71 85 40 32 55 3 38 39 75 76 64 61 36 70 35 57 60 79 23 6 53 19 15 56 78
616e77698417c30006949cc1,5 3 34 7 4 38 39 36 40 25 66 51 72 23 6 77 33 1 71 59 50 19 73 53 60 32 61 29 85 79 78 69 70 8 13 55 22 67 83 37
5f17133c55f75fe53852ab78,33 59 7 51 69 34 57 32 76 64 66 37 75 83 38 39 58 72 65 71 1 35 85 78 63 52 54 8 50 61 29 36 42 43 81 60 79
618d249f99e86c0007077e3b,5 3 7 59 51 34 8 40 50 72 4 38 39 71 66 1 36 85 13 55 83 37 33 23 6 19 73 53 60 61 29 79 69 70 25 77 32 35 57 15 24
